Date,Time,SystemSetting,SystemMode,CalendarEvent,ProgramMode,CoolSetTemp,HeatSetTemp,CurrentTemp,CurrentHumidity,OutdoorTemp,WindSpeed,CoolStage1,HeatStage1,Fan,DMOffset,ThermostatTemperature,ThermostatHumidity,ThermostatMotion,Haiti,Haiti2
2016-03-02,02:50:00,heat,heatOff,,Sleep,80,67,69.9,30,47.2,11,0,0,0,,71.2,30,0,68.6,0,
2016-03-02,02:55:00,heat,heatOff,,Sleep,80,67,69.7,30,47.2,11,0,0,0,,71,30,0,68.5,0,
2016-03-02,03:00:00,heat,heatOff,,Sleep,80,67,69.6,30,45.6,11,0,0,0,,70.8,30,0,68.5,0,
2016-03-02,03:05:00,heat,heatOff,,Sleep,80,67,69.5,30,45.6,11,0,0,0,,70.8,30,0,68.3,0,
2016-03-02,03:10:00,heat,heatOff,,Sleep,80,67,69.5,30,45.6,11,0,0,0,,70.7,30,0,68.3,0,
2016-03-02,03:15:00,heat,heatOff,,Sleep,80,67,69.4,30,45.6,11,0,0,0,,70.6,30,0,68.3,0,
2016-03-02,03:20:00,heat,heatOff,,Sleep,80,67,69.3,30,45.6,11,0,0,0,,70.6,30,0,68.1,0,
2016-03-02,03:25:00,heat,heatOff,,Sleep,80,67,69.3,30,45.6,11,0,0,0,,70.6,30,0,68.1,0,
2016-03-02,03:30:00,heat,heatOff,,Sleep,80,67,69.4,30,43.3,6,0,0,0,,70.7,30,0,68.1,0,
2016-03-02,03:35:00,heat,heatOff,,Sleep,80,67,69.2,30,43.3,6,0,0,0,,70.5,30,0,67.9,0,
2016-03-02,03:40:00,heat,heatOff,,Sleep,80,67,69,30,43.3,6,0,0,0,,70.3,30,0,67.9,0,
2016-03-02,03:45:00,heat,heatOff,,Sleep,80,67,69,31,43.3,6,0,0,0,,70.2,31,0,67.9,0,
2016-03-02,03:50:00,heat,heatOff,,Sleep,80,67,69,31,43.3,6,0,0,0,,70.2,31,0,67.8,0,
2016-03-02,03:55:00,heat,heatOff,,Sleep,80,67,69,31,43.3,6,0,0,0,,70.3,31,0,67.7,0,
2016-03-02,04:00:00,heat,heatOff,,Sleep,80,67,68.9,31,42.8,6,0,0,0,,70.2,31,0,67.7,0,
2016-03-02,04:05:00,heat,heatOff,,Sleep,80,67,68.7,31,42.8,6,0,0,0,,69.9,31,0,67.6,0,
2016-03-02,04:10:00,heat,heatOff,,Sleep,80,67,68.6,31,42.8,6,0,0,0,,69.6,31,0,67.6,0,
2016-03-02,04:15:00,heat,heatOff,,Sleep,80,67,68.5,31,42.8,6,0,0,0,,69.5,31,0,67.6,0,
2016-03-02,04:20:00,heat,heatOff,,Sleep,80,67,68.5,30,42.8,6,0,0,0,,69.5,30,0,67.6,0,
2016-03-02,04:25:00,heat,heatOff,,Sleep,80,67,68.4,30,42.8,6,0,0,0,,69.3,30,0,67.5,0,
2016-03-02,04:30:00,heat,heatOff,,Sleep,80,67,68.3,30,39,8,0,0,0,,69.2,30,0,67.4,0,
2016-03-02,04:35:00,heat,heatOff,,Sleep,80,67,68.3,30,39,8,0,0,0,,69.2,30,0,67.4,0,
2016-03-02,04:40:00,heat,heatOff,,Sleep,80,67,68.2,30,39,8,0,0,0,,69.2,30,0,67.3,0,
2016-03-02,04:45:00,heat,heatOff,,Sleep,80,67,68.1,30,39,8,0,0,0,,69.2,30,0,67.2,0,
2016-03-02,04:50:00,heat,heatOff,,Sleep,80,67,68.1,30,39,8,0,0,0,,69,30,0,67.2,0,
2016-03-02,04:55:00,heat,heatOff,,Sleep,80,67,68,30,39,8,0,0,0,,68.9,30,0,67.1,0,
2016-03-02,05:00:00,heat,heatOff,,Sleep,80,67,67.9,31,38.9,8,0,0,0,,68.8,31,0,67,0,
2016-03-02,05:05:00,heat,heatOff,,Sleep,80,67,67.9,30,38.9,8,0,0,0,,68.9,30,0,66.9,0,
2016-03-02,05:10:00,heat,heatOff,,Sleep,80,67,67.9,30,38.9,8,0,0,0,,69,30,0,66.8,0,
2016-03-02,05:15:00,heat,heatOff,,Sleep,80,67,67.8,30,38.9,8,0,0,0,,68.8,30,0,66.8,0,
2016-03-02,05:20:00,heat,heatOff,,Sleep,80,67,67.6,31,38.9,8,0,0,0,,68.5,31,0,66.8,0,
2016-03-02,05:25:00,heat,heatOff,,Sleep,80,67,67.6,31,38.9,8,0,0,0,,68.4,31,0,66.8,0,
2016-03-02,05:30:00,heat,heatOff,,Sleep,80,67,67.5,31,40.2,10,0,0,0,,68.4,31,0,66.7,0,
2016-03-02,05:35:00,heat,heatOff,,Sleep,80,67,67.5,31,40.2,10,0,0,0,,68.3,31,0,66.7,0,
2016-03-02,05:40:00,heat,heatOff,,Sleep,80,67,67.3,31,40.2,10,0,0,0,,68.2,31,0,66.5,0,
2016-03-02,05:45:00,heat,heatOff,,Sleep,80,67,67.3,31,40.2,10,0,0,0,,68.1,31,0,66.5,0,
2016-03-02,05:50:00,heat,heatOff,,Sleep,80,67,67.2,31,40.2,10,0,0,0,,68,31,0,66.5,0,
2016-03-02,05:55:00,heat,heatOff,,Sleep,80,67,67.1,31,40.2,10,0,0,0,,68,31,0,66.3,0,
2016-03-02,06:00:00,heat,heatOff,,Sleep,80,67,67.1,31,40.8,9,0,0,0,,68,31,0,66.3,0,
2016-03-02,06:05:00,heat,heatOff,,Sleep,80,67,67.1,31,40.8,9,0,0,0,,67.9,31,0,66.3,0,
2016-03-02,06:10:00,heat,heatOff,,Sleep,80,67,67.1,31,40.8,9,0,0,0,,67.9,31,0,66.3,0,
2016-03-02,06:15:00,heat,heatOff,,Sleep,80,67,66.9,31,40.8,9,0,0,0,,67.7,31,0,66.1,0,
2016-03-02,06:20:00,heat,heatOff,,Sleep,80,67,66.9,31,40.8,9,0,0,0,,67.7,31,0,66.1,0,
2016-03-02,06:25:00,heat,heatOff,,Sleep,80,67,66.9,31,40.8,9,0,0,0,,67.7,31,0,66.1,0,
2016-03-02,06:30:00,heat,heatOff,,Sleep,80,67,66.8,31,40.8,9,0,0,0,,67.7,31,0,65.9,0,
2016-03-02,06:35:00,heat,heatOff,,Sleep,80,67,66.7,31,40.8,9,0,0,0,,67.6,31,0,65.9,0,
2016-03-02,06:40:00,heat,heatOff,,Sleep,80,67,66.6,31,40.8,9,0,0,0,,67.4,31,0,65.9,0,
2016-03-02,06:45:00,heat,heatOff,,Sleep,80,67,66.5,31,40.8,9,0,270,270,,67.3,31,0,65.8,0,
2016-03-02,06:50:00,heat,heatStage1On,,Sleep,80,67,66.7,31,40.8,9,0,90,135,,67.6,31,1,65.8,0,
2016-03-02,06:55:00,heat,heatOff,,Sleep,80,67,67,31,40.8,9,0,0,0,,67.9,31,0,66,0,
2016-03-02,07:00:00,heat,heatOff,,Sleep,80,67,67,31,40.9,9,0,0,0,,67.7,31,1,66.1,0,
2016-03-02,07:05:00,heat,heatOff,,Sleep,80,67,66.9,31,40.9,9,0,0,0,,67.4,31,1,66.1,0,
2016-03-02,07:10:00,heat,heatOff,,Sleep,80,67,66.9,32,40.9,9,0,0,0,,67.3,32,0,66.1,1,
2016-03-02,07:15:00,heat,heatOff,,Sleep,80,67,66.7,32,40.9,9,0,0,0,,67.3,32,0,65.9,1,
2016-03-02,07:20:00,heat,heatOff,,Sleep,80,67,66.7,31,40.9,9,0,0,0,,67.4,31,0,65.9,0,
2016-03-02,07:25:00,heat,heatOff,,Sleep,80,67,66.7,31,40.9,9,0,0,0,,67.5,31,0,65.9,0,
2016-03-02,07:30:00,heat,heatOff,,Sleep,80,67,66.7,31,42.3,5,0,0,0,,67.6,31,0,65.8,0,
2016-03-02,07:35:00,heat,heatOff,,Sleep,80,67,66.5,31,42.3,5,0,180,180,,67.4,31,0,65.8,0,
2016-03-02,07:40:00,heat,heatStage1On,,Sleep,80,67,66.5,31,42.3,5,0,300,300,,67.5,31,0,65.8,0,
2016-03-02,07:45:00,heat,heatOff,,Sleep,80,67,66.7,31,42.3,5,0,0,45,,68,31,0,65.8,0,
2016-03-02,07:50:00,heat,heatOff,,Sleep,80,67,67.1,31,42.3,5,0,0,0,,68.2,31,0,66.1,0,
2016-03-02,07:55:00,heat,heatOff,,Sleep,80,67,67,31,42.3,5,0,285,285,,67.9,31,0,66.2,0,
2016-03-02,08:00:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,67.1,31,42.4,5,0,300,300,,68.2,31,1,66.1,0,
2016-03-02,08:05:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,67.6,31,42.4,5,0,300,300,,68.8,31,0,66.4,1,
2016-03-02,08:10:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,68,31,42.4,5,0,300,300,,69.3,31,0,66.7,1,
2016-03-02,08:15:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,68.3,31,42.4,5,0,300,300,,69.8,31,0,66.9,0,
2016-03-02,08:20:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,68.7,31,42.4,5,0,300,300,,70.2,31,0,67.3,0,
2016-03-02,08:25:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,69,30,42.4,5,0,300,300,,70.5,30,0,67.6,0,
2016-03-02,08:30:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,69.3,29,49,4,0,300,300,,70.8,29,0,67.8,0,
2016-03-02,08:35:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,69.5,29,49,4,0,300,300,,71.1,29,0,68.1,1,
2016-03-02,08:40:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,69.6,29,49,4,0,300,300,,71.3,29,1,68.4,1,
2016-03-02,08:45:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,69.9,29,49,4,0,300,300,,71.6,29,0,68.6,0,
2016-03-02,08:50:00,,,,,,,,,49,4,,,,,,,,,,
2016-03-02,08:55:00,heat,heatOff,,Sleep,80,67,71.5,29,49,4,0,0,0,,72.5,29,1,69.4,1,
2016-03-02,09:00:00,heat,heatOff,,Sleep,80,67,70.7,29,49.4,4,0,270,270,,72.1,29,0,69.4,1,
2016-03-02,09:05:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,70.7,29,49.4,4,0,300,300,,72,29,0,69.4,0,
2016-03-02,09:10:00,,,,,,,,,49.4,4,,,,,,,,,,
2016-03-02,09:15:00,,,,,,,,,49.4,4,,,,,,,,,,
2016-03-02,09:20:00,,,,,,,,,49.4,4,,,,,,,,,,
2016-03-02,09:25:00,,,,,,,,,49.4,4,,,,,,,,,,
2016-03-02,09:30:00,,,,,,,,,47.4,32,,,,,,,,,,
2016-03-02,09:35:00,,,,,,,,,47.4,32,,,,,,,,,,
2016-03-02,09:40:00,,,,,,,,,47.4,32,,,,,,,,,,
2016-03-02,09:45:00,,,,,,,,,47.4,32,,,,,,,,,,
2016-03-02,09:50:00,,,,,,,,,47.4,32,,,,,,,,,,
2016-03-02,09:55:00,heat,heatOff,,Home,78,73,74.3,29,47.4,32,0,0,0,,74.8,29,0,70.8,0,
2016-03-02,10:00:00,heat,heatOff,,Home,78,73,72.9,29,49.8,34,0,0,0,,74.6,29,1,70.8,0,
2016-03-02,10:05:00,heat,heatOff,,Home,78,73,72.6,29,49.8,34,0,60,60,,74.1,29,1,70.6,1,
2016-03-02,10:10:00,,,,,,,,,49.8,34,,,,,,,,,,
2016-03-02,10:15:00,,,,,,,,,49.8,34,,,,,,,,,,
2016-03-02,10:20:00,,,,,,,,,49.8,34,,,,,,,,,,
2016-03-02,10:25:00,heat,heatOff,,Home,78,73,73.3,28,49.8,34,0,0,0,,75.3,28,0,70.8,0,
2016-03-02,10:30:00,heat,heatOff,,Home,78,73,73,29,46.8,19,0,0,0,,75.3,29,0,70.8,0,
2016-03-02,10:35:00,heat,heatOff,,Home,78,73,72.8,29,46.8,19,0,0,0,,75,29,0,70.8,0,
2016-03-02,10:40:00,heat,heatOff,,Home,78,73,72.6,29,46.8,19,0,0,0,,74.8,29,0,70.6,0,
2016-03-02,10:45:00,heat,heatStage1On,,Home,78,73,72.5,29,46.8,19,0,300,300,,74.7,29,0,70.6,0,
2016-03-02,10:50:00,heat,heatStage1On,,Home,78,73,72.6,29,46.8,19,0,75,120,,74.7,29,1,70.6,0,
2016-03-02,10:55:00,heat,heatOff,,Home,78,73,72.9,29,46.8,19,0,0,0,,74.9,29,1,70.7,0,
2016-03-02,11:00:00,heat,heatOff,,Home,78,73,73.1,30,48.3,19,0,0,0,,74.9,30,1,70.8,0,
2016-03-02,11:05:00,heat,heatOff,,Home,78,73,73.2,30,48.3,19,0,0,0,,74.7,30,0,70.6,0,
2016-03-02,11:10:00,heat,heatOff,,Home,78,73,73.4,30,48.3,19,0,0,0,,74.6,30,0,70.6,0,
2016-03-02,11:15:00,heat,heatOff,,Home,78,73,73.6,30,48.3,19,0,0,0,,74.4,30,0,70.5,0,
2016-03-02,11:20:00,heat,heatOff,,Home,78,73,74.1,30,48.3,19,0,0,0,,74.4,30,0,70.5,0,
2016-03-02,11:25:00,heat,heatOff,,Home,78,73,74.4,30,48.3,19,0,0,0,,74.4,30,0,70.4,0,
2016-03-02,11:30:00,heat,heatOff,,Home,78,73,74.2,29,53.9,20,0,0,0,,74.3,29,0,70.3,0,
2016-03-02,11:35:00,heat,heatOff,,Home,78,73,73.9,29,53.9,20,0,0,0,,74.3,29,1,70.3,0,
2016-03-02,11:40:00,heat,heatOff,,Home,78,73,74.3,29,53.9,20,0,0,0,,74.3,29,0,70.1,0,
2016-03-02,11:45:00,heat,heatOff,,Home,78,73,74.2,29,53.9,20,0,0,0,,74.2,29,0,70.1,0,
2016-03-02,11:50:00,heat,heatOff,,Home,78,73,74.2,30,53.9,20,0,0,0,,74.2,30,0,70.1,0,
2016-03-02,11:55:00,heat,heatOff,,Home,78,73,74.1,29,53.9,20,0,0,0,,74.1,29,1,69.9,0,
2016-03-02,12:00:00,heat,heatOff,,Home,78,73,74.1,29,54,20,0,0,0,,74.1,29,0,69.9,0,
2016-03-02,12:05:00,heat,heatOff,,Home,78,73,74.1,29,54,20,0,0,0,,74.1,29,0,69.9,0,
2016-03-02,12:10:00,heat,heatOff,,Home,78,73,74.1,29,54,20,0,0,0,,74.1,29,0,69.7,0,
2016-03-02,12:15:00,heat,heatOff,,Home,78,73,74.1,30,54,20,0,0,0,,74.1,30,0,69.7,0,
2016-03-02,12:20:00,heat,heatOff,,Home,78,73,74.1,30,54,20,0,0,0,,74.1,30,0,69.7,0,
2016-03-02,12:25:00,heat,heatOff,,Home,78,73,73.7,29,54,20,0,0,0,,73.9,29,0,69.7,0,
2016-03-02,12:30:00,heat,heatOff,,Home,78,73,73,29,53.3,15,0,0,0,,73.8,29,0,69.6,0,
2016-03-02,12:35:00,heat,heatOff,,Home,78,73,72.5,29,53.3,15,0,150,150,,73.8,29,0,69.5,0,
2016-03-02,12:40:00,,,,,,,,,53.3,15,,,,,,,,,,
2016-03-02,12:45:00,heat,heatOff,,Home,78,73,75.1,28,53.3,15,0,0,0,,75.5,28,0,70.1,0,
2016-03-02,12:50:00,heat,heatOff,,Home,78,73,72.7,29,53.3,15,0,0,0,,75.3,29,0,70.1,0,
2016-03-02,12:55:00,heat,heatOff,,Home,78,73,72.5,29,53.3,15,0,210,210,,75,29,0,70.1,0,
2016-03-02,13:00:00,heat,heatStage1On,,Home,78,73,72.5,29,53.1,14,0,240,285,,75,29,0,70.1,0,
2016-03-02,13:05:00,heat,heatOff,,Home,78,73,72.8,29,53.1,14,0,0,0,,75.3,29,0,70.3,0,
2016-03-02,13:10:00,heat,heatOff,,Home,78,73,72.8,29,53.1,14,0,0,0,,75.4,29,0,70.3,0,
2016-03-02,13:15:00,heat,heatOff,,Home,78,73,72.7,29,53.1,14,0,0,0,,75,29,0,70.4,0,
2016-03-02,13:20:00,heat,heatOff,,Home,78,73,72.5,29,53.1,14,0,270,270,,74.7,29,1,70.3,0,
2016-03-02,13:25:00,heat,heatStage1On,,Home,78,73,72.9,29,53.1,14,0,60,105,,75,29,0,70.3,0,
2016-03-02,13:30:00,heat,heatOff,,Home,78,73,73.4,29,54.3,22,0,0,0,,75.3,29,1,70.5,0,
2016-03-02,13:35:00,heat,heatOff,,Home,78,73,73.6,29,54.3,22,0,0,0,,75.1,29,0,70.5,0,
2016-03-02,13:40:00,heat,heatOff,,Home,78,73,73.8,30,54.3,22,0,0,0,,74.8,30,1,70.4,0,
2016-03-02,13:45:00,heat,heatOff,,Home,78,73,74.1,29,54.3,22,0,0,0,,74.7,29,0,70.3,0,
2016-03-02,13:50:00,heat,heatOff,,Home,78,73,74.7,28,54.3,22,0,0,0,,74.7,28,1,70.2,0,
2016-03-02,13:55:00,heat,heatOff,,Home,78,73,74.8,28,54.3,22,0,0,0,,74.8,28,0,70.1,0,
2016-03-02,14:00:00,heat,heatOff,,Home,78,73,74.8,29,53.8,22,0,0,0,,74.8,29,0,70.1,0,
2016-03-02,14:05:00,heat,heatOff,,Home,78,73,74.6,29,53.8,22,0,0,0,,74.6,29,0,70.1,0,
2016-03-02,14:10:00,heat,heatOff,,Home,78,73,74.6,29,53.8,22,0,0,0,,74.6,29,0,70.1,0,
2016-03-02,14:15:00,heat,heatOff,,Home,78,73,74.6,29,53.8,22,0,0,0,,74.6,29,0,70,0,
2016-03-02,14:20:00,heat,heatOff,,Home,78,73,74.5,29,53.8,22,0,0,0,,74.6,29,0,69.9,0,
2016-03-02,14:25:00,heat,heatOff,,Home,78,73,74,29,53.8,22,0,0,0,,74.6,29,0,69.9,0,
2016-03-02,14:30:00,heat,heatOff,,Home,78,73,73.4,29,54,16,0,0,0,,74.5,29,0,69.9,0,
2016-03-02,14:35:00,heat,heatOff,,Home,78,73,72.8,29,54,16,0,0,0,,74.4,29,0,69.7,0,
2016-03-02,14:40:00,heat,heatOff,,Home,78,73,72.5,29,54,16,0,165,165,,74.4,29,0,69.7,0,
2016-03-02,14:45:00,,,,,,,,,54,16,,,,,,,,,,
2016-03-02,14:50:00,,,,,,,,,54,16,,,,,,,,,,
2016-03-02,14:55:00,heat,heatOff,,Home,78,73,74.4,28,54,16,0,0,0,,75.9,28,1,70.3,0,
2016-03-02,15:00:00,heat,heatOff,,Home,78,73,73.4,29,53.8,17,0,0,0,,75.8,29,0,70.4,0,
2016-03-02,15:05:00,heat,heatOff,,Home,78,73,73.5,30,53.8,17,0,0,0,,75.4,30,0,70.5,0,
2016-03-02,15:10:00,heat,heatOff,,Home,78,73,73.7,30,53.8,17,0,0,0,,75.2,30,0,70.3,0,
2016-03-02,15:15:00,heat,heatOff,,Home,78,73,73.9,30,53.8,17,0,0,0,,74.9,30,0,70.3,0,
2016-03-02,15:20:00,heat,heatOff,,Home,78,73,74.3,31,53.8,17,0,0,0,,74.7,31,0,70.3,0,
2016-03-02,15:25:00,heat,heatOff,,Home,78,73,74.1,31,53.8,17,0,0,0,,74.4,31,0,70.1,0,
2016-03-02,15:30:00,heat,heatOff,,Home,78,73,73.4,31,55.5,19,0,0,0,,74.3,31,0,70.1,0,
2016-03-02,15:35:00,heat,heatOff,,Home,78,73,72.9,31,55.5,19,0,0,0,,74.1,31,0,70.1,0,
2016-03-02,15:40:00,heat,heatOff,,Home,78,73,72.6,31,55.5,19,0,90,90,,74.1,31,0,70.1,0,
2016-03-02,15:45:00,heat,heatStage1On,,Home,78,73,72.4,29,55.5,19,0,300,300,,74.2,29,0,69.9,0,
2016-03-02,15:50:00,heat,heatStage1On,,Home,78,73,72.5,29,55.5,19,0,120,165,,74.9,29,0,70,0,
2016-03-02,15:55:00,heat,heatOff,,Home,78,73,72.8,29,55.5,19,0,0,0,,75.4,29,0,70.2,0,
2016-03-02,16:00:00,heat,heatOff,,Home,78,73,72.8,29,55.5,19,0,0,0,,75.3,29,0,70.4,0,
2016-03-02,16:05:00,heat,heatOff,,Home,78,73,72.7,29,55.5,19,0,0,0,,75,29,0,70.5,0,
2016-03-02,16:10:00,heat,heatOff,,Home,78,73,72.6,29,55.5,19,0,0,0,,74.8,29,0,70.5,0,
2016-03-02,16:15:00,heat,heatOff,,Home,78,73,72.5,29,55.5,19,0,210,210,,74.8,29,0,70.3,0,
2016-03-02,16:20:00,heat,heatStage1On,,Home,78,73,72.6,29,55.5,19,0,120,165,,75.1,29,0,70.3,0,
2016-03-02,16:25:00,heat,heatOff,,Home,78,73,72.9,29,55.5,19,0,0,0,,75.5,29,0,70.4,0,
2016-03-02,16:30:00,heat,heatOff,,Home,78,73,73,29,55.5,19,0,0,0,,75.4,29,0,70.5,0,
2016-03-02,16:35:00,heat,heatOff,,Home,78,73,72.8,29,55.5,19,0,0,0,,75.2,29,0,70.5,0,
2016-03-02,16:40:00,heat,heatOff,,Home,78,73,72.6,29,55.5,19,0,0,0,,74.7,29,1,70.5,0,
2016-03-02,16:45:00,heat,heatOff,,Home,78,73,72.6,29,55.5,19,0,270,270,,74.8,29,1,70.3,0,
2016-03-02,16:50:00,heat,heatStage1On,,Home,78,73,73.2,29,55.5,19,0,30,75,,75.4,29,0,70.3,0,
2016-03-02,16:55:00,heat,heatOff,,Home,78,73,73.9,28,55.5,19,0,0,0,,75.9,28,0,70.4,0,
2016-03-02,17:00:00,heat,heatOff,,Home,78,73,74.2,28,53.4,29,0,0,0,,75.8,28,1,70.5,0,
2016-03-02,17:05:00,heat,heatOff,,Home,78,73,74.6,28,53.4,29,0,0,0,,75.7,28,1,70.5,0,
2016-03-02,17:10:00,heat,heatOff,,Home,78,73,75.1,28,53.4,29,0,0,0,,75.5,28,0,70.5,0,
2016-03-02,17:15:00,heat,heatOff,,Home,78,73,75.3,29,53.4,29,0,0,0,,75.3,29,1,70.5,0,
2016-03-02,17:20:00,heat,heatOff,,Home,78,73,75.2,29,53.4,29,0,0,0,,75.2,29,0,70.5,0,
2016-03-02,17:25:00,heat,heatOff,,Home,78,73,75.1,29,53.4,29,0,0,0,,75.1,29,0,70.4,0,
2016-03-02,17:30:00,heat,heatOff,,Home,78,73,75.1,29,51.7,22,0,0,0,,75.1,29,0,70.3,0,
2016-03-02,17:35:00,heat,heatOff,,Home,78,73,75,29,51.7,22,0,0,0,,75,29,1,70.3,0,
2016-03-02,17:40:00,heat,heatOff,,Home,78,73,74.8,30,51.7,22,0,0,0,,74.8,30,0,70.2,0,
2016-03-02,17:45:00,heat,heatOff,,Home,78,73,74.7,29,51.7,22,0,0,0,,74.7,29,0,70.1,0,
2016-03-02,17:50:00,heat,heatOff,,Home,78,73,74.6,29,51.7,22,0,0,0,,74.6,29,0,70.1,0,
2016-03-02,17:55:00,heat,heatOff,,Home,78,73,74.6,29,51.7,22,0,0,0,,74.6,29,0,70,0,
2016-03-02,18:00:00,heat,heatOff,,Home,78,73,74.5,29,50.8,22,0,0,0,,74.5,29,0,69.9,0,
2016-03-02,18:05:00,heat,heatOff,,Home,78,73,74.1,29,50.8,22,0,0,0,,74.4,29,0,69.9,0,
2016-03-02,18:10:00,heat,heatOff,,Home,78,73,73.5,29,50.8,22,0,0,0,,74.4,29,0,69.8,0,
2016-03-02,18:15:00,heat,heatOff,,Home,78,73,72.9,29,50.8,22,0,0,0,,74.3,29,0,69.7,0,
2016-03-02,18:20:00,heat,heatOff,,Home,78,73,72.5,29,50.8,22,0,135,135,,74.2,29,0,69.7,0,
2016-03-02,18:25:00,heat,heatStage1On,,Home,78,73,72.4,29,50.8,22,0,285,300,,74.4,29,0,69.7,0,
2016-03-02,18:30:00,heat,heatOff,,Home,78,73,72.6,29,49.8,19,0,0,30,,75,29,1,69.9,0,
2016-03-02,18:35:00,heat,heatOff,,Home,78,73,72.9,29,49.8,19,0,0,0,,75.2,29,1,70.1,1,
2016-03-02,18:40:00,heat,heatOff,,Home,78,73,72.7,29,49.8,19,0,15,15,,75,29,0,70.1,1,
2016-03-02,18:45:00,heat,heatStage1On,,Home,78,73,72.5,29,49.8,19,0,300,300,,74.9,29,0,70.1,0,
2016-03-02,18:50:00,heat,heatStage1On,,Home,78,73,72.7,29,49.8,19,0,90,135,,75.3,29,1,70.1,0,
2016-03-02,18:55:00,heat,heatOff,,Home,78,73,72.9,30,49.8,19,0,0,0,,75.6,30,1,70.3,0,
2016-03-02,19:00:00,heat,heatOff,,Home,78,73,73,30,48.5,18,0,0,0,,75.5,30,1,70.5,0,
2016-03-02,19:05:00,heat,heatOff,,Home,78,73,72.8,30,48.5,18,0,0,0,,75.3,30,1,70.4,0,
2016-03-02,19:10:00,heat,heatOff,,Home,78,73,72.7,30,48.5,18,0,0,0,,75.2,30,1,70.3,1,
2016-03-02,19:15:00,heat,heatOff,,Home,78,73,72.6,30,48.5,18,0,0,0,,74.9,30,1,70.3,1,
2016-03-02,19:20:00,heat,heatOff,,Home,78,73,72.5,30,48.5,18,0,90,90,,74.8,30,1,70.2,1,
2016-03-02,19:25:00,heat,heatStage1On,,Home,78,73,72.5,30,48.5,18,0,300,300,,74.9,30,0,70.1,0,
2016-03-02,19:30:00,heat,heatStage1On,,Home,78,73,72.8,30,48.4,12,0,15,60,,75.4,30,0,70.2,0,
2016-03-02,19:35:00,heat,heatOff,,Home,78,73,73,29,48.4,12,0,0,0,,75.6,29,0,70.5,0,
2016-03-02,19:40:00,heat,heatOff,,Home,78,73,72.9,29,48.4,12,0,0,0,,75.3,29,0,70.5,0,
2016-03-02,19:45:00,heat,heatOff,,Home,78,73,72.8,29,48.4,12,0,0,0,,75.1,29,0,70.5,0,
2016-03-02,19:50:00,heat,heatOff,,Home,78,73,72.5,29,48.4,12,0,120,120,,74.9,29,0,70.4,0,
2016-03-02,19:55:00,heat,heatStage1On,,Home,78,73,72.6,29,48.4,12,0,300,300,,75,29,0,70.3,0,
2016-03-02,20:00:00,heat,heatOff,,Home,78,73,72.9,29,47.8,12,0,0,45,,75.4,29,0,70.3,0,
2016-03-02,20:05:00,heat,heatOff,,Home,78,73,73,29,47.8,12,0,0,0,,75.5,29,0,70.5,0,
2016-03-02,20:10:00,heat,heatOff,,Home,78,73,72.9,29,47.8,12,0,0,0,,75.3,29,0,70.5,0,
2016-03-02,20:15:00,heat,heatOff,,Home,78,73,72.7,29,47.8,12,0,0,0,,75.1,29,0,70.5,0,
2016-03-02,20:20:00,heat,heatOff,,Home,78,73,72.6,31,47.8,12,0,0,0,,74.8,31,0,70.5,0,
2016-03-02,20:25:00,,,,,,,,,47.8,12,,,,,,,,,,
2016-03-02,20:30:00,,,,,,,,,45.3,22,,,,,,,,,,
2016-03-02,20:35:00,,,,,,,,,45.3,22,,,,,,,,,,
2016-03-02,20:40:00,,,,,,,,,45.3,22,,,,,,,,,,
2016-03-02,20:45:00,,,,,,,,,45.3,22,,,,,,,,,,
2016-03-02,20:50:00,,,,,,,,,45.3,22,,,,,,,,,,
2016-03-02,20:55:00,,,,,,,,,45.3,22,,,,,,,,,,
2016-03-02,21:00:00,,,,,,,,,45.4,22,,,,,,,,,,
2016-03-02,21:05:00,,,,,,,,,45.4,22,,,,,,,,,,
2016-03-02,21:10:00,,,,,,,,,45.4,22,,,,,,,,,,
2016-03-02,21:15:00,off,heatOff,,Home,78,73,74.1,28,45.4,22,0,0,0,,74.4,28,0,70.3,1,
2016-03-02,21:20:00,off,heatOff,,Home,78,73,72.1,28,45.4,22,0,0,0,,73.9,28,1,70.2,1,
2016-03-02,21:25:00,off,heatOff,,Home,78,73,71.6,29,45.4,22,0,0,0,,73.5,29,0,69.7,1,
2016-03-02,21:30:00,off,heatOff,,Home,78,73,71.2,29,45.9,29,0,0,0,,73.5,29,0,69,1,
2016-03-02,21:35:00,off,heatOff,,Home,78,73,71.2,29,45.9,29,0,0,0,,73.4,29,0,69,0,
2016-03-02,21:40:00,off,heatOff,,Home,78,73,71.3,29,45.9,29,0,0,0,,73.4,29,0,69.2,1,
2016-03-02,21:45:00,off,heatOff,,Home,78,73,71.3,29,45.9,29,0,0,0,,73.2,29,0,69.4,1,
